transaction_id,user_id,user_spending_profile,user_bank_preference,platform,category,transaction_amount_inr,payment_method,bank,card_network,cashback_percentage,max_cashback_inr,min_transaction_inr,offer_applicable,actual_cashback_inr,effective_savings_pct,offer_valid_days,offer_start_date,offer_end_date,offer_description,offer_rank_score
TXN100344,2489CF21,Low Spender,HDFC,Flipkart,Sports,6331.36,Wallet,HDFC,N/A,15,250,1999,True,250.0,3.9486,60,2024-10-21,2024-12-20,Save up to Rs.250 with 15% cashback on Sports using HDFC Wallet. Minimum cart value Rs.1999.,4.4486
TXN100345,9FE675BC,Moderate Spender,Kotak,BigBasket,Grocery,899.65,Wallet,SBI,N/A,2,750,2999,False,0.0,0.0,60,2024-10-03,2024-12-02,2% cashback up to Rs.750 on Grocery purchases using SBI Wallet. Min transaction Rs.2999.,0.0
TXN100346,FB8B1A4C,High Spender,Axis,Swiggy,Food Delivery,1468.28,Wallet,PNB,N/A,10,50,199,True,50.0,3.4053,14,2024-07-13,2024-07-27,Get flat 10% off with PNB Wallet on Swiggy. Maximum discount Rs.50. Valid on orders above Rs.199.,3.9053
TXN100347,B3BBAA23,High Spender,Kotak,BigBasket,Grocery,1781.12,Debit Card,Kotak,Amex,10,250,499,True,178.11,9.9999,60,2024-08-05,2024-10-04,Exclusive Kotak offer: 10% instant discount on BigBasket via Debit Card. Max savings Rs.250. Min purchase Rs.499.,10.4999
TXN100348,A6A7AAB1,High Spender,SBI,Myntra,Beauty,2418.43,Wallet,SBI,N/A,7,75,1499,True,75.0,3.1012,14,2024-10-11,2024-10-25,Flat 7% discount on Myntra order via SBI Wallet. Max benefit Rs.75. Min order Rs.1499.,3.6012
TXN100349,7A6D739A,Occasional Buyer,ICICI,Swiggy,Food Delivery,788.53,Credit Card,SBI,Amex,15,100,1999,False,0.0,0.0,60,2024-06-02,2024-08-01,Save up to Rs.100 with 15% cashback on Food Delivery using SBI Credit Card. Minimum cart value Rs.1999.,0.0
TXN100350,E6615863,Frequent Buyer,HDFC,Myntra,Fashion,5679.07,Credit Card,Axis,RuPay,15,75,4999,True,75.0,1.3206,30,2024-05-13,2024-06-12,Axis Credit Card users get 15% back on Myntra purchases in Fashion. Offer capped at Rs.75 min spend Rs.4999.,1.8206
TXN100351,9B06B53B,Frequent Buyer,Kotak,BigBasket,Grocery,353.56,Credit Card,IDFC,Mastercard,5,200,1999,False,0.0,0.0,30,2024-12-10,2025-01-09,5% cashback for IDFC Mastercard cardholders on Grocery items at BigBasket. Cap Rs.200 Threshold Rs.1999.,0.0
TXN100352,1EFAECBE,Occasional Buyer,HDFC,Myntra,Beauty,2479.63,Debit Card,SBI,RuPay,12,1000,2999,False,0.0,0.0,7,2024-02-10,2024-02-17,Use your SBI RuPay card and earn 12% cashback capped at Rs.1000. Applicable on Beauty orders over Rs.2999.,0.0
TXN100353,64A17DC1,Moderate Spender,SBI,MakeMyTrip,Travel,36100.81,Wallet,PhonePe,N/A,12,200,4999,True,200.0,0.554,30,2024-10-27,2024-11-26,12% cashback for PhonePe N/A cardholders on Travel items at MakeMyTrip. Cap Rs.200 Threshold Rs.4999.,1.054
TXN100354,AAFF1F42,Moderate Spender,ICICI,Amazon,Books,1118.88,UPI,GPay,N/A,3,150,499,True,33.57,3.0003,60,2024-02-22,2024-04-22,Get flat 3% off with GPay UPI on Amazon. Maximum discount Rs.150. Valid on orders above Rs.499.,3.5003
TXN100355,15948AA7,Occasional Buyer,Kotak,Amazon,Electronics,62820.03,Wallet,ICICI,N/A,3,200,499,True,200.0,0.3184,7,2024-12-01,2024-12-08,Flat 3% discount on Amazon order via ICICI Wallet. Max benefit Rs.200. Min order Rs.499.,0.8184
TXN100356,EC26575C,Moderate Spender,ICICI,BigBasket,Grocery,1991.5,Debit Card,BOB,Mastercard,2,50,1999,False,0.0,0.0,30,2024-08-31,2024-09-30,2% cashback for BOB Mastercard cardholders on Grocery items at BigBasket. Cap Rs.50 Threshold Rs.1999.,0.0
TXN100357,84F16601,Frequent Buyer,SBI,Blinkit,Grocery,664.81,Wallet,SBI,N/A,15,1000,2999,False,0.0,0.0,90,2024-11-23,2025-02-21,Save up to Rs.1000 with 15% cashback on Grocery using SBI Wallet. Minimum cart value Rs.2999.,0.0
TXN100358,8D233177,High Spender,Axis,Blinkit,Grocery,2472.71,Net Banking,Kotak,N/A,10,300,1499,True,247.27,10.0,14,2024-06-04,2024-06-18,10% cashback up to Rs.300 on Grocery purchases using Kotak Net Banking. Min transaction Rs.1499.,10.5
TXN100359,8BDB960D,Frequent Buyer,ICICI,MakeMyTrip,Travel,24521.5,Credit Card,GPay,Amex,15,200,199,True,200.0,0.8156,60,2024-05-29,2024-07-28,Exclusive GPay offer: 15% instant discount on MakeMyTrip via Credit Card. Max savings Rs.200. Min purchase Rs.199.,1.3156
TXN100360,3E4363A4,Low Spender,Kotak,MakeMyTrip,Travel,21763.32,Wallet,Yes Bank,N/A,12,150,499,True,150.0,0.6892,60,2024-07-12,2024-09-10,Exclusive Yes Bank offer: 12% instant discount on MakeMyTrip via Wallet. Max savings Rs.150. Min purchase Rs.499.,1.1892
TXN100361,4185161E,Low Spender,Axis,Zomato,Food Delivery,534.31,Wallet,Kotak,N/A,12,150,299,True,64.12,12.0005,14,2024-03-10,2024-03-24,Save up to Rs.150 with 12% cashback on Food Delivery using Kotak Wallet. Minimum cart value Rs.299.,12.5005
TXN100362,CFEA13A0,Occasional Buyer,Kotak,Nykaa,Beauty,3592.22,Net Banking,Axis,N/A,10,50,499,True,50.0,1.3919,7,2024-09-30,2024-10-07,10% cashback up to Rs.50 on Beauty purchases using Axis Net Banking. Min transaction Rs.499.,1.8919
TXN100363,B8C53341,Low Spender,SBI,BigBasket,Grocery,2231.03,Credit Card,Axis,Visa,5,50,4999,False,0.0,0.0,14,2024-06-24,2024-07-08,Flat 5% discount on BigBasket order via Axis Credit Card. Max benefit Rs.50. Min order Rs.4999.,0.0
TXN100364,1EAC53F7,Occasional Buyer,SBI,Nykaa,Beauty,1852.17,Debit Card,HDFC,RuPay,12,75,4999,False,0.0,0.0,14,2024-04-08,2024-04-22,Save up to Rs.75 with 12% cashback on Beauty using HDFC Debit Card. Minimum cart value Rs.4999.,0.0
TXN100365,615482D6,Occasional Buyer,HDFC,Flipkart,Fashion,3385.98,Net Banking,Axis,N/A,2,150,4999,False,0.0,0.0,7,2024-09-23,2024-09-30,Exclusive Axis offer: 2% instant discount on Flipkart via Net Banking. Max savings Rs.150. Min purchase Rs.4999.,0.0
TXN100366,9EAB77F8,Occasional Buyer,No Preference,BigBasket,Grocery,728.25,Credit Card,GPay,Visa,8,500,1499,False,0.0,0.0,14,2024-07-03,2024-07-17,8% cashback up to Rs.500 on Grocery purchases using GPay Credit Card. Min transaction Rs.1499.,0.0
TXN100367,21369DE7,Moderate Spender,HDFC,Zomato,Food Delivery,588.09,Debit Card,Kotak,Visa,12,150,199,True,70.57,11.9999,7,2024-10-24,2024-10-31,12% cashback for Kotak Visa cardholders on Food Delivery items at Zomato. Cap Rs.150 Threshold Rs.199.,12.4999
TXN100368,312EB4AE,Frequent Buyer,ICICI,MakeMyTrip,Travel,13938.67,Net Banking,ICICI,N/A,10,50,199,True,50.0,0.3587,30,2024-11-26,2024-12-26,Use your ICICI N/A card and earn 10% cashback capped at Rs.50. Applicable on Travel orders over Rs.199.,0.8587
TXN100369,2B18EB3F,Frequent Buyer,HDFC,Swiggy,Food Delivery,464.11,Wallet,PhonePe,N/A,10,500,999,False,0.0,0.0,7,2024-12-18,2024-12-25,Flat 10% discount on Swiggy order via PhonePe Wallet. Max benefit Rs.500. Min order Rs.999.,0.0
TXN100370,EFCF22D2,Moderate Spender,SBI,Amazon,Fashion,5799.69,Wallet,Kotak,N/A,15,150,499,True,150.0,2.5863,90,2024-06-27,2024-09-25,Kotak Wallet users get 15% back on Amazon purchases in Fashion. Offer capped at Rs.150 min spend Rs.499.,3.0863
TXN100371,EE375A39,Occasional Buyer,SBI,IRCTC,Travel,5306.08,Debit Card,PNB,RuPay,8,750,1999,True,424.49,8.0001,60,2024-01-01,2024-03-01,Flat 8% discount on IRCTC order via PNB Debit Card. Max benefit Rs.750. Min order Rs.1999.,8.5001
TXN100372,40155D54,Moderate Spender,HDFC,IRCTC,Travel,39248.8,Debit Card,IDFC,Visa,12,150,4999,True,150.0,0.3822,90,2024-03-19,2024-06-17,Save up to Rs.150 with 12% cashback on Travel using IDFC Debit Card. Minimum cart value Rs.4999.,0.8822
TXN100373,F4F31F3A,Occasional Buyer,No Preference,MakeMyTrip,Travel,6620.3,Credit Card,HDFC,Mastercard,5,50,999,True,50.0,0.7553,7,2024-09-05,2024-09-12,Exclusive HDFC offer: 5% instant discount on MakeMyTrip via Credit Card. Max savings Rs.50. Min purchase Rs.999.,1.2553
TXN100374,7BB63266,Low Spender,Kotak,Myntra,Beauty,2771.36,Wallet,Kotak,N/A,2,250,999,True,55.43,2.0001,90,2024-02-06,2024-05-06,2% cashback up to Rs.250 on Beauty purchases using Kotak Wallet. Min transaction Rs.999.,2.5001
TXN100375,9EC834BD,Moderate Spender,No Preference,Nykaa,Beauty,2499.88,Credit Card,IDFC,Amex,10,50,1499,True,50.0,2.0001,90,2024-01-21,2024-04-20,Get flat 10% off with IDFC Credit Card on Nykaa. Maximum discount Rs.50. Valid on orders above Rs.1499.,2.5001
TXN100376,F08098FD,High Spender,HDFC,Zomato,Food Delivery,286.65,Debit Card,BOB,Amex,7,150,999,False,0.0,0.0,90,2024-11-16,2025-02-14,Use your BOB Amex card and earn 7% cashback capped at Rs.150. Applicable on Food Delivery orders over Rs.999.,0.0
TXN100377,7D34EE82,Frequent Buyer,Axis,Flipkart,Home & Kitchen,13652.6,Net Banking,ICICI,N/A,5,100,2999,True,100.0,0.7325,90,2024-06-21,2024-09-19,Use your ICICI N/A card and earn 5% cashback capped at Rs.100. Applicable on Home & Kitchen orders over Rs.2999.,1.2325
TXN100378,EC07C02A,Frequent Buyer,Axis,MakeMyTrip,Travel,28403.9,UPI,IDFC,N/A,12,300,1999,True,300.0,1.0562,90,2024-05-03,2024-08-01,Exclusive IDFC offer: 12% instant discount on MakeMyTrip via UPI. Max savings Rs.300. Min purchase Rs.1999.,1.5562
TXN100379,D3BC45A6,Frequent Buyer,No Preference,BigBasket,Grocery,2896.46,Net Banking,Yes Bank,N/A,2,50,1499,True,50.0,1.7262,90,2024-01-09,2024-04-08,Use your Yes Bank N/A card and earn 2% cashback capped at Rs.50. Applicable on Grocery orders over Rs.1499.,2.2262
TXN100380,83FB2D4D,High Spender,HDFC,BigBasket,Grocery,880.02,UPI,HDFC,N/A,8,750,499,True,70.4,7.9998,7,2024-01-20,2024-01-27,8% cashback for HDFC N/A cardholders on Grocery items at BigBasket. Cap Rs.750 Threshold Rs.499.,8.4998
TXN100381,ABA45529,Moderate Spender,ICICI,BigBasket,Grocery,2701.99,Debit Card,Axis,RuPay,8,75,2999,False,0.0,0.0,90,2024-04-21,2024-07-20,Get flat 8% off with Axis Debit Card on BigBasket. Maximum discount Rs.75. Valid on orders above Rs.2999.,0.0
TXN100382,1BE05A69,High Spender,Axis,Swiggy,Food Delivery,1264.7,Wallet,ICICI,N/A,8,50,2999,False,0.0,0.0,7,2024-01-29,2024-02-05,ICICI Wallet users get 8% back on Swiggy purchases in Food Delivery. Offer capped at Rs.50 min spend Rs.2999.,0.0
TXN100383,423CE2FE,Occasional Buyer,Axis,Flipkart,Fashion,6107.59,Wallet,HDFC,N/A,12,50,1499,True,50.0,0.8187,90,2024-01-22,2024-04-21,HDFC Wallet users get 12% back on Flipkart purchases in Fashion. Offer capped at Rs.50 min spend Rs.1499.,1.3187
TXN100384,F10860D4,Frequent Buyer,ICICI,MakeMyTrip,Travel,9353.48,Net Banking,PNB,N/A,3,150,2999,True,150.0,1.6037,30,2024-07-20,2024-08-19,Use your PNB N/A card and earn 3% cashback capped at Rs.150. Applicable on Travel orders over Rs.2999.,2.1037
TXN100385,8A5B20AD,High Spender,HDFC,Nykaa,Beauty,2876.32,UPI,ICICI,N/A,12,750,2999,False,0.0,0.0,14,2024-03-10,2024-03-24,12% cashback for ICICI N/A cardholders on Beauty items at Nykaa. Cap Rs.750 Threshold Rs.2999.,0.0
TXN100386,9F868C35,Moderate Spender,Axis,Myntra,Fashion,4708.76,Wallet,Axis,N/A,7,75,1499,True,75.0,1.5928,60,2024-06-14,2024-08-13,Get flat 7% off with Axis Wallet on Myntra. Maximum discount Rs.75. Valid on orders above Rs.1499.,2.0928
TXN100387,A3BA5BBD,Occasional Buyer,Axis,MakeMyTrip,Travel,11143.51,UPI,Paytm,N/A,2,200,499,True,200.0,1.7948,30,2024-11-11,2024-12-11,2% cashback for Paytm N/A cardholders on Travel items at MakeMyTrip. Cap Rs.200 Threshold Rs.499.,2.2948
TXN100388,8B1F7D29,Moderate Spender,Axis,Amazon,Books,379.56,UPI,SBI,N/A,3,75,199,True,11.39,3.0008,14,2024-11-13,2024-11-27,Use your SBI N/A card and earn 3% cashback capped at Rs.75. Applicable on Books orders over Rs.199.,3.5008
TXN100389,2CC767A6,High Spender,HDFC,MakeMyTrip,Travel,16645.67,Net Banking,HDFC,N/A,10,150,999,True,150.0,0.9011,14,2024-10-06,2024-10-20,Save up to Rs.150 with 10% cashback on Travel using HDFC Net Banking. Minimum cart value Rs.999.,1.4011
TXN100390,BD60C09E,Occasional Buyer,Kotak,Swiggy,Food Delivery,658.42,Wallet,HDFC,N/A,8,100,199,True,52.67,7.9995,30,2024-04-12,2024-05-12,Save up to Rs.100 with 8% cashback on Food Delivery using HDFC Wallet. Minimum cart value Rs.199.,8.4995
TXN100391,03FD8FA7,Occasional Buyer,No Preference,Amazon,Electronics,34148.39,UPI,PhonePe,N/A,10,75,199,True,75.0,0.2196,30,2024-11-28,2024-12-28,Flat 10% discount on Amazon order via PhonePe UPI. Max benefit Rs.75. Min order Rs.199.,0.7196
TXN100392,802E9D0D,Occasional Buyer,Kotak,Flipkart,Home & Kitchen,9950.91,Wallet,BOB,N/A,3,100,999,True,100.0,1.0049,90,2024-08-22,2024-11-20,3% cashback up to Rs.100 on Home & Kitchen purchases using BOB Wallet. Min transaction Rs.999.,1.5049
TXN100393,4969EAF1,Moderate Spender,Kotak,BigBasket,Grocery,1622.82,Debit Card,HDFC,RuPay,10,250,1499,True,162.28,9.9999,14,2024-09-13,2024-09-27,Save up to Rs.250 with 10% cashback on Grocery using HDFC Debit Card. Minimum cart value Rs.1499.,10.4999
TXN100394,C5813CD6,Low Spender,No Preference,BigBasket,Grocery,2704.09,Credit Card,BOB,RuPay,7,100,1999,True,100.0,3.6981,60,2024-12-02,2025-01-31,Use your BOB RuPay card and earn 7% cashback capped at Rs.100. Applicable on Grocery orders over Rs.1999.,4.1981
TXN100395,E8A7D552,Occasional Buyer,Kotak,IRCTC,Travel,22032.0,Wallet,SBI,N/A,12,200,1999,True,200.0,0.9078,60,2024-10-04,2024-12-03,Use your SBI N/A card and earn 12% cashback capped at Rs.200. Applicable on Travel orders over Rs.1999.,1.4078
TXN100396,97966F06,Moderate Spender,Kotak,Blinkit,Grocery,2628.99,UPI,GPay,N/A,5,300,499,True,131.45,5.0,90,2024-03-21,2024-06-19,GPay UPI users get 5% back on Blinkit purchases in Grocery. Offer capped at Rs.300 min spend Rs.499.,5.5
TXN100397,F86D4397,Frequent Buyer,Kotak,Flipkart,Fashion,2881.98,Debit Card,GPay,Visa,10,300,2999,False,0.0,0.0,30,2024-08-14,2024-09-13,Save up to Rs.300 with 10% cashback on Fashion using GPay Debit Card. Minimum cart value Rs.2999.,0.0
TXN100398,24865555,Moderate Spender,HDFC,Swiggy,Food Delivery,185.37,Wallet,Paytm,N/A,8,1000,999,False,0.0,0.0,90,2024-04-28,2024-07-27,Exclusive Paytm offer: 8% instant discount on Swiggy via Wallet. Max savings Rs.1000. Min purchase Rs.999.,0.0
TXN100399,B99541B4,Low Spender,SBI,Flipkart,Sports,1773.82,Wallet,PNB,N/A,10,100,2999,False,0.0,0.0,60,2024-08-30,2024-10-29,Use your PNB N/A card and earn 10% cashback capped at Rs.100. Applicable on Sports orders over Rs.2999.,0.0
TXN100400,524B18D9,Moderate Spender,ICICI,Amazon,Fashion,6234.04,Credit Card,Kotak,Amex,7,150,999,True,150.0,2.4061,7,2024-03-31,2024-04-07,7% cashback for Kotak Amex cardholders on Fashion items at Amazon. Cap Rs.150 Threshold Rs.999.,2.9061
TXN100401,0A2FB25F,Frequent Buyer,Axis,MakeMyTrip,Travel,44604.17,Net Banking,Yes Bank,N/A,2,1000,2999,True,892.08,2.0,30,2024-07-20,2024-08-19,2% cashback up to Rs.1000 on Travel purchases using Yes Bank Net Banking. Min transaction Rs.2999.,2.5
TXN100402,D15C9975,Low Spender,Axis,Nykaa,Beauty,4425.57,Debit Card,BOB,Amex,2,750,2999,True,88.51,2.0,90,2024-11-18,2025-02-16,2% cashback up to Rs.750 on Beauty purchases using BOB Debit Card. Min transaction Rs.2999.,2.5
TXN100403,07655BC3,High Spender,Axis,Myntra,Beauty,3936.28,UPI,PNB,N/A,5,300,1499,True,196.81,4.9999,90,2024-01-28,2024-04-27,Use your PNB N/A card and earn 5% cashback capped at Rs.300. Applicable on Beauty orders over Rs.1499.,5.4999
TXN100404,CBDE9242,Occasional Buyer,HDFC,Blinkit,Grocery,785.38,Wallet,GPay,N/A,5,300,2999,False,0.0,0.0,30,2024-08-18,2024-09-17,5% cashback up to Rs.300 on Grocery purchases using GPay Wallet. Min transaction Rs.2999.,0.0
TXN100405,DBC588DD,Occasional Buyer,Kotak,Zomato,Food Delivery,271.74,UPI,GPay,N/A,5,75,299,False,0.0,0.0,7,2024-12-27,2025-01-03,5% cashback for GPay N/A cardholders on Food Delivery items at Zomato. Cap Rs.75 Threshold Rs.299.,0.0
TXN100406,FD253EC0,High Spender,HDFC,Blinkit,Grocery,2262.56,Wallet,Paytm,N/A,5,300,2999,False,0.0,0.0,7,2024-03-28,2024-04-04,Paytm Wallet users get 5% back on Blinkit purchases in Grocery. Offer capped at Rs.300 min spend Rs.2999.,0.0
TXN100407,7161B112,Moderate Spender,ICICI,Swiggy,Food Delivery,1188.36,Credit Card,Yes Bank,RuPay,8,500,1499,False,0.0,0.0,14,2024-03-01,2024-03-15,Use your Yes Bank RuPay card and earn 8% cashback capped at Rs.500. Applicable on Food Delivery orders over Rs.1499.,0.0
TXN100408,B21A2D8A,Moderate Spender,HDFC,IRCTC,Travel,2585.97,Net Banking,PNB,N/A,2,1000,4999,False,0.0,0.0,14,2024-04-21,2024-05-05,2% cashback for PNB N/A cardholders on Travel items at IRCTC. Cap Rs.1000 Threshold Rs.4999.,0.0
TXN100409,1707C9EB,Occasional Buyer,Axis,Flipkart,Electronics,23353.49,Wallet,Kotak,N/A,7,50,499,True,50.0,0.2141,14,2024-01-29,2024-02-12,Kotak Wallet users get 7% back on Flipkart purchases in Electronics. Offer capped at Rs.50 min spend Rs.499.,0.7141
TXN100410,EA2FDF6E,Moderate Spender,HDFC,IRCTC,Travel,17893.33,Credit Card,HDFC,Visa,12,100,499,True,100.0,0.5589,30,2024-11-08,2024-12-08,Use your HDFC Visa card and earn 12% cashback capped at Rs.100. Applicable on Travel orders over Rs.499.,1.0589
TXN100411,CC154773,Occasional Buyer,No Preference,IRCTC,Travel,46711.03,Credit Card,Kotak,RuPay,10,300,299,True,300.0,0.6422,60,2024-10-08,2024-12-07,Get flat 10% off with Kotak Credit Card on IRCTC. Maximum discount Rs.300. Valid on orders above Rs.299.,1.1422
TXN100412,1AFC09FF,Occasional Buyer,ICICI,Flipkart,Home & Kitchen,6919.57,Net Banking,BOB,N/A,7,150,199,True,150.0,2.1678,7,2024-10-19,2024-10-26,Get flat 7% off with BOB Net Banking on Flipkart. Maximum discount Rs.150. Valid on orders above Rs.199.,2.6678
TXN100413,6C7869FE,Frequent Buyer,No Preference,BigBasket,Grocery,1943.88,UPI,Kotak,N/A,10,100,4999,False,0.0,0.0,90,2024-11-19,2025-02-17,10% cashback for Kotak N/A cardholders on Grocery items at BigBasket. Cap Rs.100 Threshold Rs.4999.,0.0
TXN100414,32D7408A,Moderate Spender,Kotak,Zomato,Food Delivery,1472.0,Credit Card,ICICI,Visa,15,75,999,True,75.0,5.0951,90,2024-07-31,2024-10-29,Flat 15% discount on Zomato order via ICICI Credit Card. Max benefit Rs.75. Min order Rs.999.,5.5951
TXN100415,4DF21BF9,High Spender,SBI,Blinkit,Grocery,330.5,Debit Card,GPay,RuPay,8,75,1499,False,0.0,0.0,30,2024-09-16,2024-10-16,GPay Debit Card users get 8% back on Blinkit purchases in Grocery. Offer capped at Rs.75 min spend Rs.1499.,0.0
TXN100416,E9714263,Low Spender,HDFC,MakeMyTrip,Travel,21010.37,Wallet,Paytm,N/A,2,100,999,True,100.0,0.476,30,2024-06-22,2024-07-22,2% cashback for Paytm N/A cardholders on Travel items at MakeMyTrip. Cap Rs.100 Threshold Rs.999.,0.976
TXN100417,BC1CE6B0,Occasional Buyer,HDFC,Swiggy,Food Delivery,359.77,Net Banking,BOB,N/A,10,500,2999,False,0.0,0.0,7,2024-09-23,2024-09-30,Save up to Rs.500 with 10% cashback on Food Delivery using BOB Net Banking. Minimum cart value Rs.2999.,0.0
TXN100418,7161B112,High Spender,Kotak,Blinkit,Grocery,862.31,UPI,IDFC,N/A,3,100,1499,False,0.0,0.0,7,2024-06-22,2024-06-29,Flat 3% discount on Blinkit order via IDFC UPI. Max benefit Rs.100. Min order Rs.1499.,0.0
TXN100419,12D4FCB8,Frequent Buyer,ICICI,IRCTC,Travel,10994.19,Credit Card,Kotak,RuPay,2,200,2999,True,200.0,1.8191,7,2024-09-11,2024-09-18,Exclusive Kotak offer: 2% instant discount on IRCTC via Credit Card. Max savings Rs.200. Min purchase Rs.2999.,2.3191
TXN100420,3D473C02,Occasional Buyer,SBI,Zomato,Food Delivery,386.27,UPI,HDFC,N/A,7,75,4999,False,0.0,0.0,90,2024-01-13,2024-04-12,7% cashback for HDFC N/A cardholders on Food Delivery items at Zomato. Cap Rs.75 Threshold Rs.4999.,0.0
TXN100421,240ADEDF,Frequent Buyer,ICICI,Zomato,Food Delivery,1396.91,Wallet,Kotak,N/A,10,100,299,True,100.0,7.1587,90,2024-12-12,2025-03-12,Use your Kotak N/A card and earn 10% cashback capped at Rs.100. Applicable on Food Delivery orders over Rs.299.,7.6587
TXN100422,97966F06,Low Spender,Axis,Myntra,Fashion,530.82,Credit Card,PhonePe,Visa,10,500,199,True,53.08,9.9996,7,2024-09-23,2024-09-30,Save up to Rs.500 with 10% cashback on Fashion using PhonePe Credit Card. Minimum cart value Rs.199.,10.4996
TXN100423,1A4FA48A,Frequent Buyer,SBI,Zomato,Food Delivery,420.75,UPI,Kotak,N/A,10,500,299,True,42.08,10.0012,30,2024-03-17,2024-04-16,Use your Kotak N/A card and earn 10% cashback capped at Rs.500. Applicable on Food Delivery orders over Rs.299.,10.5012
TXN100424,3BB196D8,Low Spender,HDFC,IRCTC,Travel,11915.71,UPI,BOB,N/A,10,200,499,True,200.0,1.6785,30,2024-10-20,2024-11-19,Exclusive BOB offer: 10% instant discount on IRCTC via UPI. Max savings Rs.200. Min purchase Rs.499.,2.1785
TXN100425,88DB2676,Low Spender,SBI,IRCTC,Travel,27947.7,Credit Card,SBI,Visa,15,50,299,True,50.0,0.1789,60,2024-01-28,2024-03-28,Get flat 15% off with SBI Credit Card on IRCTC. Maximum discount Rs.50. Valid on orders above Rs.299.,0.6789
TXN100426,83406AF7,Occasional Buyer,ICICI,IRCTC,Travel,31583.14,UPI,IDFC,N/A,7,750,299,True,750.0,2.3747,60,2024-10-17,2024-12-16,Use your IDFC N/A card and earn 7% cashback capped at Rs.750. Applicable on Travel orders over Rs.299.,2.8747
TXN100427,A5594213,Occasional Buyer,HDFC,Nykaa,Beauty,3517.05,Net Banking,PNB,N/A,7,150,499,True,150.0,4.2649,90,2024-05-12,2024-08-10,PNB Net Banking users get 7% back on Nykaa purchases in Beauty. Offer capped at Rs.150 min spend Rs.499.,4.7649
TXN100428,031C3B06,Moderate Spender,No Preference,MakeMyTrip,Travel,23757.59,Credit Card,ICICI,Amex,3,250,4999,True,250.0,1.0523,60,2024-03-28,2024-05-27,Save up to Rs.250 with 3% cashback on Travel using ICICI Credit Card. Minimum cart value Rs.4999.,1.5523
TXN100429,CA01041C,High Spender,Kotak,IRCTC,Travel,26381.58,Net Banking,GPay,N/A,3,250,299,True,250.0,0.9476,30,2024-09-29,2024-10-29,3% cashback for GPay N/A cardholders on Travel items at IRCTC. Cap Rs.250 Threshold Rs.299.,1.4476
TXN100430,71DFC8EF,Frequent Buyer,Axis,Zomato,Food Delivery,889.73,Net Banking,Yes Bank,N/A,3,250,999,False,0.0,0.0,90,2024-08-08,2024-11-06,Flat 3% discount on Zomato order via Yes Bank Net Banking. Max benefit Rs.250. Min order Rs.999.,0.0
TXN100431,F18EA147,High Spender,Kotak,Zomato,Food Delivery,1044.53,Credit Card,GPay,Amex,3,1000,4999,False,0.0,0.0,30,2024-10-11,2024-11-10,Get flat 3% off with GPay Credit Card on Zomato. Maximum discount Rs.1000. Valid on orders above Rs.4999.,0.0
